payment_id,order_id,status,createdAt,plan_id,planName,amount,months
62a81af4381b1e78d738fb99,e15a3dcb-ec2b-48c8-9b54-3b80774327e3,CANCELLED,2022-06-14T05:21:56.321Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62a8250f381b1e0519399f49,1bc07f69-9b81-4bd0-9592-88d0b17c1815,CANCELLED,2022-06-14T06:05:03.411Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62a82696381b1e87e439b9fd,f283f226-af3c-4392-9790-145b745dde34,CANCELLED,2022-06-14T06:11:34.602Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62a84989381b1e63233ca94b,fb9269f2-fa25-4ec3-909c-204d606c1c54,SUCCEEDED,2022-06-14T08:40:41.030Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62a86da0381b1ed802401e75,f9008793-b0b4-49e0-ba25-dbdfb3283aa9,CANCELLED,2022-06-14T11:14:40.989Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62a889ec381b1e1a3d4303aa,97914ffc-b56a-4fd2-8a2d-4505797146d4,CANCELLED,2022-06-14T13:15:24.314Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62a8a18f381b1e61e345311c,e5e0c28d-6017-4a6d-b671-3c59554c3310,SUCCEEDED,2022-06-14T14:56:15.606Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62a8efb0381b1e41cd4bdff2,6cac44f4-0796-4156-b62e-274ab1cdb67f,SUCCEEDED,2022-06-14T20:29:36.098Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62a99c5e381b1ec78454c381,8b432230-2283-4edf-a1bf-913430e47ad7,SUCCEEDED,2022-06-15T08:46:22.887Z,60eac82590455caaa17ec8e9,Expert - 1 год,6588,12
62a9c33b381b1e6df25885e6,1755154d-431a-4fac-a33b-e71a5842b9f7,SUCCEEDED,2022-06-15T11:32:11.676Z,60eac7c090455c3f927ec8d1,Medium - 1 год,4188,12
62aa1341381b1e6e626000ad,87f61539-872a-4af3-89bf-f2835d90a608,SUCCEEDED,2022-06-15T17:13:37.159Z,60eac7dd90455cbc467ec8d7,Medium - 3 мес,1047,3
62ac4e13381b1eba3b849523,a113fbcf-38de-4a28-8cff-1e2262d40166,CANCELLED,2022-06-17T09:49:07.932Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62ac4e28381b1e6e3a84971c,393d2bf6-1f08-429e-bf6b-0791866e133c,SUCCEEDED,2022-06-17T09:49:28.346Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62ac5ea4381b1e6093862d1d,5ca8e152-1691-41df-82c2-5b1cf9d37aa8,CANCELLED,2022-06-17T10:59:48.324Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62acafe2381b1e35c28d964f,ad918b60-1e1f-4f04-9b83-4531748b1d12,SUCCEEDED,2022-06-17T16:46:26.082Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62adc173381b1e1e259d7039,dc9e762d-871c-436d-b92f-160285c4472b,SUCCEEDED,2022-06-18T12:13:39.557Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62adcfdd381b1e10989e9ebe,dc05ded8-552c-4e92-896a-087fa558381f,SUCCEEDED,2022-06-18T13:15:09.303Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62ae2946381b1e798da54e1c,203d9c9d-681d-4e4f-8cc0-0abfcbac92e1,CANCELLED,2022-06-18T19:36:38.242Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62ae2b12381b1ed291a575d6,7a505b54-3968-4e70-8dd5-549078e62a2c,CANCELLED,2022-06-18T19:44:18.938Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62aef3aa381b1e8b30af4b8b,9879d0ad-1a3b-4361-be39-fd3ed1220936,SUCCEEDED,2022-06-19T10:00:10.447Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b01841381b1eac3dc17a9e,9ae58666-7557-4897-a6b8-d3a68fd9e26f,CANCELLED,2022-06-20T06:48:33.378Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b018f0381b1e33c5c18871,cd6f1356-e30e-4295-bf06-bbb59c3dbd09,SUCCEEDED,2022-06-20T06:51:28.600Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b04847381b1eed4dc5fab3,36fbca54-e584-44d0-99d8-0ff802603c81,SUCCEEDED,2022-06-20T10:13:27.164Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b1a336381b1efd69deeae7,ae3e8300-7987-4656-afb8-7948eaac1761,SUCCEEDED,2022-06-21T10:53:42.009Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b1aa28381b1e6265df9ffc,e9530b4d-a342-4899-be00-04c78cbc9cf4,CANCELLED,2022-06-21T11:23:20.396Z,60eac84590455c57287ec8f5,Expert - 3 мес,1647,3
62b26d8f381b1e68c4ede6dd,1c6b06ad-1a05-4772-8a7f-93a858c4d355,CANCELLED,2022-06-22T01:17:03.565Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b417b3381b1e298b08e101,36897b5c-4ed3-49e0-917d-28c41636f7e1,SUCCEEDED,2022-06-23T07:35:15.232Z,60eac7c090455c3f927ec8d1,Medium - 1 год,4188,12
62b41f1b381b1e021109804d,6a345d61-831a-49b1-a756-21c31df2d8cf,CANCELLED,2022-06-23T08:06:51.031Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b42fe8381b1eba8b0af2cd,88e14264-b188-46b4-a083-1ce32908cf24,SUCCEEDED,2022-06-23T09:18:32.075Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b47bc01ca3975a197c227e,b44f0bbb-8bb5-451a-9448-675cc2ee6595,SUCCEEDED,2022-06-23T14:42:08.929Z,60eac7dd90455cbc467ec8d7,Medium - 3 мес,1047,3
62b48c85edaba854db7f933a,6aadc84e-dafa-4f20-a2c3-a20a6c162a40,SUCCEEDED,2022-06-23T15:53:41.026Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b56feeedaba82d8d8ba5cd,5c896924-7dfd-4cf5-a6a3-9d6852dc1202,SUCCEEDED,2022-06-24T08:03:58.447Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62b57b05edaba801f08c940c,edff6a73-47ed-4f70-b0ec-f5ee39ef14d8,SUCCEEDED,2022-06-24T08:51:17.605Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62b5a874edaba807fa909b5e,cb7b0f06-10d3-4e8a-bf95-ea7d91ae32b1,CANCELLED,2022-06-24T12:05:08.320Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62b5a902edaba85b5390a6db,e4f87e4c-3503-4f13-9992-4bddf655ed46,CANCELLED,2022-06-24T12:07:30.653Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62b5aa9bedaba8b53f90ccf1,c580dac2-8ac8-490a-9cf1-13f350ec9433,SUCCEEDED,2022-06-24T12:14:19.600Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62b5abb0edaba81cbd90e5df,a7153567-4bdc-46e4-80bf-cd1403efea56,SUCCEEDED,2022-06-24T12:18:56.580Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62b5ad03edaba84f1d910381,444705e3-96f3-4695-956f-555748910da1,CANCELLED,2022-06-24T12:24:35.593Z,60eac7c090455c3f927ec8d1,Medium - 1 год,4188,12
62b5deb2edaba8237494d531,aa5bd48c-f591-4ff7-8a39-cfb1d8a8f0bc,CANCELLED,2022-06-24T15:56:34.033Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62b73244edaba81547a790ea,767cf395-79d2-43d9-9a1d-7c99df2857cb,CANCELLED,2022-06-25T16:05:24.446Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62b75012edaba821f1a97e6d,7c5bc0e4-380d-4607-8c80-ba2d1993f97b,CANCELLED,2022-06-25T18:12:34.551Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b7dbe0edaba818e5af05e4,1dea77f0-1d3a-4495-8009-a5f21d5a0675,CANCELLED,2022-06-26T04:09:04.213Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b7dc45edaba88635af09bd,cb6890f1-f52a-4eb8-99bb-516697c8da79,CANCELLED,2022-06-26T04:10:45.458Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b7dde8edaba82aadaf1b32,011ece98-dd3a-4915-b9af-cd0d1388b223,SUCCEEDED,2022-06-26T04:17:44.265Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b810e5edaba87122b1ef65,4bb544bb-3fe4-45f9-a4f1-68dd47bee46d,CANCELLED,2022-06-26T07:55:17.922Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b82440edaba8375bb35da7,4e5da3fb-7b3f-4ffd-97c6-61d0a4fac056,SUCCEEDED,2022-06-26T09:17:52.656Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62b85a5cedaba82854b7924f,e9aec943-384f-466a-8006-64f5fbbb6d3b,SUCCEEDED,2022-06-26T13:08:44.909Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b87a89edaba8f794b9f514,b237db3f-c8b7-473e-8c86-812f46262f86,CANCELLED,2022-06-26T15:26:01.785Z,60eac84590455c57287ec8f5,Expert - 3 мес,1647,3
62b94dafedaba82ee2c48907,6c950808-ccfb-476f-9d7f-21d2e4a0f62d,SUCCEEDED,2022-06-27T06:26:55.589Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62b961a8edaba84feac638d4,b54acf43-166a-461c-b955-ff73272da9be,SUCCEEDED,2022-06-27T07:52:08.878Z,60eac84590455c57287ec8f5,Expert - 3 мес,1647,3
62b9a481edaba80f3eccb28b,c0894ec2-fce1-44f2-a4b6-7cb569e82671,CANCELLED,2022-06-27T12:37:21.327Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62b9a51eedaba8186cccc179,7e7cf445-9420-4a62-9844-e1a0ee8eab2b,CANCELLED,2022-06-27T12:39:58.399Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62b9ae82edaba8e2bfcda5b3,cb42787e-6fed-41ef-b280-416c1fed2222,CANCELLED,2022-06-27T13:20:02.847Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62b9ae8bedaba84027cda698,35aec538-7396-4819-bb68-ef3359f1eb03,SUCCEEDED,2022-06-27T13:20:11.321Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62baa5a2edaba87b2cdc03c2,734b62ad-fa17-4446-ab87-f8662c2e2ac1,CANCELLED,2022-06-28T06:54:26.938Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62bab32fedaba86767dd28ba,dd5e9602-94e0-4a73-8b77-5dd093ac5efb,CANCELLED,2022-06-28T07:52:15.414Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62bad3cbedaba8ee32e02cc0,964ef580-60ad-49ca-a73e-7020588175a5,SUCCEEDED,2022-06-28T10:11:23.762Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62bad6e9edaba8c1dfe079e8,5edcbb42-539a-4980-a61c-4196e0ee7cbb,SUCCEEDED,2022-06-28T10:24:41.950Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62bafbfaedaba8ccdee41773,dbba43ed-2544-4d70-a98c-487ee79608a7,CANCELLED,2022-06-28T13:02:50.357Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62bafc27edaba80d5ae41c82,a2250c9e-2f3f-4a3d-8e76-86d6f2aaafd3,CANCELLED,2022-06-28T13:03:35.976Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62bb2f7aedaba8b6b2e89e25,1ad5184e-5787-4ba0-b436-0624b5fe4fe6,SUCCEEDED,2022-06-28T16:42:34.159Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62bb4d19edaba8cf7aeaf764,0e909b4d-a640-4bdf-9c79-8c8ab7d3c53a,SUCCEEDED,2022-06-28T18:48:57.618Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62bc2957edaba85709f8c727,ee48c2b0-5df1-4547-8518-8f220b5a3ab9,SUCCEEDED,2022-06-29T10:28:39.493Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62bd6aacedaba8342d102fe1,0364e01d-ead1-4718-908a-3e7d0c61ea8f,CANCELLED,2022-06-30T09:19:40.985Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62bd6ab7edaba8771c1030e7,ef33e5b7-86f1-472f-b38a-58a01777506a,SUCCEEDED,2022-06-30T09:19:51.498Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62bd83c5edaba8ab79125e2f,b96ad867-6f67-4530-b71c-2b4feb6d2998,SUCCEEDED,2022-06-30T11:06:45.017Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62bda1b3edaba880371519e9,90a01229-182a-49ae-8090-477dc5490dce,CANCELLED,2022-06-30T13:14:27.355Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62befc38edaba825152b54ad,d448a2e4-b2ff-4f67-83c9-c211b70d138b,SUCCEEDED,2022-07-01T13:52:56.780Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62befc86edaba898ea2b5b06,a4f8f3c4-3be6-4691-8de7-15f082be2b4e,CANCELLED,2022-07-01T13:54:14.152Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62bf03b4edaba84abc2c1d5b,22cfe602-8bc6-466b-b352-4f4fd81933dc,SUCCEEDED,2022-07-01T14:24:52.462Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62bf614eedaba8003c33d24d,c1e3872f-2c20-4748-8137-ba9403cb6f57,CANCELLED,2022-07-01T21:04:14.028Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62bf6154edaba8dd2e33d2a7,d69c53c5-26e2-4ef0-88b8-04f6e35c40fc,SUCCEEDED,2022-07-01T21:04:20.187Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62c3df19edaba87f407726eb,19cc47ee-54c0-48e8-91c8-b3fa96c1def9,SUCCEEDED,2022-07-05T06:50:01.313Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62c3ed87edaba88223785f93,60298ede-faa3-415f-8c41-ebeaea085fa6,CANCELLED,2022-07-05T07:51:35.413Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62c3ed90edaba81364786087,4ca03628-c53f-4a6d-a9c3-2ba34daab7eb,SUCCEEDED,2022-07-05T07:51:44.329Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62c4080aedaba8b60c7af9dc,32e7677b-1932-4ca6-9484-4d62a926981a,SUCCEEDED,2022-07-05T09:44:42.971Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62c41219edaba8d34a7bebbf,9de682cb-0abf-48a3-be33-e17407a01a38,SUCCEEDED,2022-07-05T10:27:37.225Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62c4231bedaba80b8e7d81c6,30b973f8-cacc-4e72-b1aa-174b0e418fb6,SUCCEEDED,2022-07-05T11:40:11.626Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62c5618aedaba8fbf5910edd,fd940e20-3ab4-4bef-8174-5b8e344b651c,CANCELLED,2022-07-06T10:18:50.867Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62c5626bedaba84cab912430,5d624643-91dc-4981-9432-833464b64ecc,CANCELLED,2022-07-06T10:22:35.193Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62c57565edaba8c7e592d55d,9f239660-be87-4650-bca4-8aea220f29df,CANCELLED,2022-07-06T11:43:33.627Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62c58307edaba8d934940f79,b57fb540-9a65-440c-8d41-c88b899dfb2f,SUCCEEDED,2022-07-06T12:41:43.179Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62c7e4f0edaba89d8db81f2d,df6f34dc-cb64-4f01-b15e-e06e1c7b8832,SUCCEEDED,2022-07-08T08:04:00.721Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62c8ff6dedaba877c8c7c671,a5e67f37-3668-4d02-bc2a-c5016b868193,CANCELLED,2022-07-09T04:09:17.268Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62c90033edaba80cd6c7cca2,660dd9b9-0db9-4e4f-8ccf-e217d5386e41,SUCCEEDED,2022-07-09T04:12:35.726Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62c9250fedaba84dbdc990f0,d6d7347d-ca92-46f9-89b6-7689e75d047a,SUCCEEDED,2022-07-09T06:49:51.722Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62ca9e4fedaba88b1edd5809,1d29c35f-61dc-45a8-8114-efe595d78334,CANCELLED,2022-07-10T09:39:27.297Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62ca9ea4edaba8b583dd5ca1,10b56c01-ff95-4cbb-a42c-9405fa23db34,CANCELLED,2022-07-10T09:40:52.487Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62ca9fbbedaba80116dd6ed4,280b6357-9422-49ee-98b3-e47fd40b0d97,SUCCEEDED,2022-07-10T09:45:31.941Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62cc0a24edaba8fb4cf39375,0bc49126-a159-455f-b6ab-04095cba1fe2,SUCCEEDED,2022-07-11T11:31:48.318Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62cd2d9aedaba8b75203afae,c0e7e776-f962-4656-ae1f-4baf05d76b45,SUCCEEDED,2022-07-12T08:15:22.097Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62cd39d2edaba8f9ed04b363,0e95d110-f0d5-4041-a83f-ed9ee8bb0a0d,SUCCEEDED,2022-07-12T09:07:30.353Z,60eac7dd90455cbc467ec8d7,Medium - 3 мес,1047,3
62cd6d04edaba82fee091ea3,a67c997c-fde5-414c-bb0f-44c2183bbda4,SUCCEEDED,2022-07-12T12:45:56.586Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62cea3d8edaba82d481ad7a6,585dfd70-e93c-43c5-b872-f949750d4063,SUCCEEDED,2022-07-13T10:52:08.936Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62cfc0d0edaba8c06529708a,65d83491-b428-4b1b-9f15-f5abbff67765,SUCCEEDED,2022-07-14T07:08:00.291Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62cfd38eedaba8302f2afe9d,79452c52-a4cb-45bb-934f-9b33800248c4,CANCELLED,2022-07-14T08:27:58.165Z,60eac82590455caaa17ec8e9,Expert - 1 год,6588,12
62cfd5c3edaba865e32b3456,d74e95b2-f3de-422c-ae7d-7250f438b144,CANCELLED,2022-07-14T08:37:23.790Z,60eac82590455caaa17ec8e9,Expert - 1 год,6588,12
62cfd5dfedaba873202b371e,00060956-d2a0-44c2-8ec7-d0f12743e6e8,SUCCEEDED,2022-07-14T08:37:51.467Z,60eac82590455caaa17ec8e9,Expert - 1 год,6588,12
62d108c7edaba85ace3c8e54,715283f4-2c63-41c3-9b65-8faddb083ed2,CANCELLED,2022-07-15T06:27:19.446Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62d108ccedaba812613c8e79,64319395-5800-47be-b4f0-8f68162c2f6f,SUCCEEDED,2022-07-15T06:27:24.992Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62d13320edaba862013fec01,8ad4b9d4-2842-4748-9e62-964595a50903,CANCELLED,2022-07-15T09:28:00.966Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62d1769fedaba81b20450e5c,8a5dd5e3-7c5c-46aa-aeea-91763edb31d0,CANCELLED,2022-07-15T14:15:59.692Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62d176a6edaba8ec56450ee1,8c0645b2-e549-473d-98a0-6011a5546686,CANCELLED,2022-07-15T14:16:06.242Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62d176abedaba8f3ce450f2e,40d754c0-92c8-4742-ae5c-1b6c231cf109,SUCCEEDED,2022-07-15T14:16:11.361Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62d56fa8edaba8587779b042,36a188b6-2293-45b3-a0e9-568ebdeb686d,SUCCEEDED,2022-07-18T14:35:20.119Z,60eac7c090455c3f927ec8d1,Medium - 1 год,4188,12
62d6a963edaba8b1978c1666,66adf532-56c1-4732-861b-3effdab8b3ae,SUCCEEDED,2022-07-19T12:53:55.814Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62d7c7dbedaba85bcd9b77a9,a7284b75-8946-47df-986c-3670b5f75081,SUCCEEDED,2022-07-20T09:16:11.693Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62d7cf3fedaba858599c0b69,924a46be-fd8e-448a-ade4-adaaf4a0498b,SUCCEEDED,2022-07-20T09:47:43.739Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62d7db81edaba8354e9d1de6,370906b0-5730-4a30-84d3-104c3f7bbc8f,SUCCEEDED,2022-07-20T10:40:01.363Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62da7df7edaba8ebc5c24ee7,6fb934f1-0d14-476e-abf5-e0ca83292435,CANCELLED,2022-07-22T10:37:43.898Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62dd8f77edaba8507ae7b4bf,683b1277-30ac-4868-84e9-559b19667a8c,CANCELLED,2022-07-24T18:29:11.239Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62dd8fdbedaba81fd3e7bb83,2f22fa1e-24ec-46b8-9195-4f76453769f8,SUCCEEDED,2022-07-24T18:30:51.544Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62de080eedaba83b3ceba21f,98e17626-7b55-4d14-aa52-5d6b5bc373da,SUCCEEDED,2022-07-25T03:03:42.956Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62de2648edaba8599aecb0e1,dfe9e015-625a-4c44-8687-f17c0a42301e,SUCCEEDED,2022-07-25T05:12:40.944Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62df8a71edaba8ea3101d383,53244298-83e4-48a4-aa2d-ad0c374dd117,SUCCEEDED,2022-07-26T06:32:17.667Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62e028a6edaba8aedc0e0a46,1dddd599-e201-4788-b241-e47ea3661327,SUCCEEDED,2022-07-26T17:47:18.211Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62e0fedbedaba836c51781a1,37abde6f-f050-486c-befd-a8c3d4cb4c1c,CANCELLED,2022-07-27T09:01:15.797Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62e11046edaba8359118e620,faba55a1-66ae-4062-9210-478dbdcf824f,CANCELLED,2022-07-27T10:15:34.053Z,60eac7c090455c3f927ec8d1,Medium - 1 год,4188,12
62e1104cedaba8051f18e6c3,3cc6aa54-f4a6-4737-8fdb-f24a393648f2,CANCELLED,2022-07-27T10:15:40.181Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62e11070edaba818ba18ea6d,4910fe37-65f4-474a-b906-6a59dfa3626b,SUCCEEDED,2022-07-27T10:16:16.371Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62e111f4edaba845d1190aa0,19bf1d58-16f7-4bc6-9b84-eb7810fd715c,CANCELLED,2022-07-27T10:22:44.719Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62e11bf5edaba8756319e954,15fde8ec-2577-4f06-af7d-5a0bf8258259,SUCCEEDED,2022-07-27T11:05:25.812Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62e2816dedaba86e242dfcff,0641ae56-72a0-4a24-9b8e-d731458719d8,SUCCEEDED,2022-07-28T12:30:37.094Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62e37f5eedaba8266b398234,3a55370d-d91a-44fa-85ad-e611e4a2d813,SUCCEEDED,2022-07-29T06:34:06.459Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62e3b40dedaba8fa713d2f1b,35cdf807-a27c-4d99-b54d-2642b8050c0a,SUCCEEDED,2022-07-29T10:18:53.612Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62e3ec66edaba8aafc415a3d,5cbd1005-f3d9-4934-b2ab-c41b1e1a1393,SUCCEEDED,2022-07-29T14:19:18.764Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62e40319edaba84b8a42c911,3356add1-b7a1-4150-bdfe-c1aae2a9f22f,SUCCEEDED,2022-07-29T15:56:09.910Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62e64af5edaba86cbf5b6a0e,bf0f6e32-a8a2-404c-a0a7-187a67d4dc2d,SUCCEEDED,2022-07-31T09:27:17.499Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62e73557edaba86419670664,54e42284-5f61-4478-9f49-1b46b4b3da0b,CANCELLED,2022-08-01T02:07:19.655Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62e73d43edaba8e91e672cd6,f9ca9d51-30db-48a6-9c6b-fd0a60ac4372,SUCCEEDED,2022-08-01T02:41:07.237Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62e8066cedaba89174749acc,71854c90-661a-4b6d-a701-6e4cb87933b7,CANCELLED,2022-08-01T16:59:24.656Z,60eac82590455caaa17ec8e9,Expert - 1 год,6588,12
62e8aefeedaba872f37ae0de,9d23ba2e-07d9-4777-9e0a-039c9421e979,SUCCEEDED,2022-08-02T04:58:38.111Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62e90cffedaba8656d8198e3,b62363c5-8456-429c-9252-b36d230e8f10,SUCCEEDED,2022-08-02T11:39:43.400Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62e96c26edaba8ed29880f43,095344ca-9860-4aac-99c7-87968caf5ea3,CANCELLED,2022-08-02T18:25:42.356Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62e96fdeedaba885f388497f,e0961a78-396c-49d0-a7f6-cc2b2649ccfc,SUCCEEDED,2022-08-02T18:41:34.306Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62e96fdfedaba8a6f68849a0,06c7ea94-920c-4741-95ed-d0a6156df0bf,CANCELLED,2022-08-02T18:41:35.560Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62ea1f85edaba8b3478e1e5f,971040ab-8a4d-44a5-9286-e937fe2c15ef,SUCCEEDED,2022-08-03T07:11:01.694Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62ebc07bedaba876b1a43c6c,58f7555c-67eb-4a4d-a557-46458c064f75,SUCCEEDED,2022-08-04T12:50:03.442Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62ebe0e1edaba878daa63400,3eeb2021-479a-4fc9-a37a-1dca48e9d5fa,SUCCEEDED,2022-08-04T15:08:17.342Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
62ebfcd9edaba8f510a79b77,68423e41-cd37-4302-8f64-8fef978ad94a,SUCCEEDED,2022-08-04T17:07:37.231Z,60eac72290455cce1f7ec8a4,Start - 1 год,1788,12
62ee0216edaba82fe4ba21ff,d572ad3b-fd83-4439-aa56-ce49ea0ef6c9,SUCCEEDED,2022-08-06T05:54:30.387Z,60eac76b90455c5d167ec8b8,Start - 3 мес,447,3
